symptom_name	disease_name	cooccurs	tfidf_score	disease_id	symptom_id	doid_code	doid_name
Hearing Loss	Spondylitis, Ankylosing	1	0.803550544622829	D013167	D034381	DOID:7147	ankylosing spondylitis
Hearing Loss	Colitis, Ulcerative	1	0.803550544622829	D003093	D034381	DOID:8577	ulcerative colitis
Hearing Loss	Asthma	2	1.60710108924566	D001249	D034381	DOID:2841	asthma
Hearing Loss	Multiple Sclerosis	12	9.64260653547395	D009103	D034381	DOID:2377	multiple sclerosis
Hearing Loss	Parkinson Disease	1	0.803550544622829	D010300	D034381	DOID:14330	Parkinson's disease
Hearing Loss	Epilepsy	6	4.82130326773698	D004827	D034381	DOID:1826	epilepsy syndrome
Hearing Loss	Migraine Disorders	5	4.01775272311415	D008881	D034381	DOID:6364	migraine
Hearing Loss	Kidney Failure, Chronic	18	14.4639098032109	D007676	D034381	DOID:784	chronic kidney failure
Hearing Loss	Coronary Disease	1	0.803550544622829	D003327	D034381	DOID:3393	coronary artery disease
Hearing Loss	Lupus Erythematosus, Systemic	4	3.21420217849132	D008180	D034381	DOID:9074	systemic lupus erythematosus
Hearing Loss	Diabetes Mellitus, Type 1	11	8.83905599085112	D003922	D034381	DOID:9744	type 1 diabetes mellitus
Hearing Loss	Hypothyroidism	5	4.01775272311415	D007037	D034381	DOID:1459	hypothyroidism
Hearing Loss	Bipolar Disorder	1	0.803550544622829	D001714	D034381	DOID:3312	bipolar disorder
Hearing Loss	Depressive Disorder	3	2.41065163386849	D003866	D034381	DOID:1595	endogenous depression
Hearing Loss	Schizophrenia	1	0.803550544622829	D012559	D034381	DOID:5419	schizophrenia
Hearing Loss	Bone Neoplasms	5	4.01775272311415	D001859	D034381	DOID:184	bone cancer
Hearing Loss	Adrenal Gland Neoplasms	1	0.803550544622829	D000310	D034381	DOID:3953	adrenal gland cancer
Hearing Loss	Testicular Neoplasms	8	6.42840435698263	D013736	D034381	DOID:2998	testicular cancer
Hearing Loss	Urinary Bladder Neoplasms	1	0.803550544622829	D001749	D034381	DOID:11054	urinary bladder cancer
Hearing Loss	Osteitis Deformans	13	10.4461570800968	D010001	D034381	DOID:5408	Paget's disease of bone
Hearing Loss	Celiac Disease	1	0.803550544622829	D002446	D034381	DOID:10608	celiac disease
Hearing Loss	Behcet Syndrome	6	4.82130326773698	D001528	D034381	DOID:13241	Behcet's disease
Hearing Loss	Cleft Lip	14	11.2497076247196	D002971	D034381	DOID:9296	cleft lip
Hearing Loss	Intracranial Aneurysm	5	4.01775272311415	D002532	D034381	DOID:10941	intracranial aneurysm
Hearing Loss	Glomerulosclerosis, Focal Segmental	1	0.803550544622829	D005923	D034381	DOID:1312	focal segmental glomerulosclerosis
Hearing Loss	Attention Deficit Disorder with Hyperactivity	2	1.60710108924566	D001289	D034381	DOID:1094	attention deficit hyperactivity disorder
Hearing Loss	Autistic Disorder	8	6.42840435698263	D001321	D034381	DOID:12849	autistic disorder
Hearing Loss	Otosclerosis	45	36.1597745080273	D010040	D034381	DOID:12185	otosclerosis
Hearing Loss	Fuchs' Endothelial Dystrophy	1	0.803550544622829	D005642	D034381	DOID:11555	Fuchs' endothelial dystrophy
Hearing Loss, Conductive	Acquired Immunodeficiency Syndrome	3	6.80226065108624	D000163	D006314	DOID:635	acquired immunodeficiency syndrome
Hearing Loss, Conductive	Osteoporosis	1	2.26742021702875	D010024	D006314	DOID:11476	osteoporosis
Hearing Loss, Conductive	Arthritis, Rheumatoid	10	22.6742021702875	D001172	D006314	DOID:7148	rheumatoid arthritis
Hearing Loss, Conductive	Diabetes Mellitus, Type 2	2	4.5348404340575	D003924	D006314	DOID:9352	type 2 diabetes mellitus
Hearing Loss, Conductive	Leprosy	2	4.5348404340575	D007918	D006314	DOID:1024	leprosy
Hearing Loss, Conductive	Leiomyoma	3	6.80226065108624	D007889	D006314	DOID:13223	uterine fibroid
Hearing Loss, Conductive	Head and Neck Neoplasms	7	15.8719415192012	D006258	D006314	DOID:11934	head and neck cancer
Hearing Loss, Conductive	Brain Neoplasms	2	4.5348404340575	D001932	D006314	DOID:1319	brain cancer
Hearing Loss, Conductive	Meningeal Neoplasms	3	6.80226065108624	D008577	D006314	DOID:3565	meningioma
Hearing Loss, Conductive	Spondylitis, Ankylosing	2	4.5348404340575	D013167	D006314	DOID:7147	ankylosing spondylitis
Hearing Loss, Conductive	Epilepsy	1	2.26742021702875	D004827	D006314	DOID:1826	epilepsy syndrome
Hearing Loss, Conductive	Migraine Disorders	1	2.26742021702875	D008881	D006314	DOID:6364	migraine
Hearing Loss, Conductive	Kidney Failure, Chronic	2	4.5348404340575	D007676	D006314	DOID:784	chronic kidney failure
Hearing Loss, Conductive	Lupus Erythematosus, Systemic	1	2.26742021702875	D008180	D006314	DOID:9074	systemic lupus erythematosus
Hearing Loss, Conductive	Hypothyroidism	3	6.80226065108624	D007037	D006314	DOID:1459	hypothyroidism
Hearing Loss, Conductive	Bone Neoplasms	5	11.3371010851437	D001859	D006314	DOID:184	bone cancer
Hearing Loss, Conductive	Testicular Neoplasms	1	2.26742021702875	D013736	D006314	DOID:2998	testicular cancer
Hearing Loss, Conductive	Peripheral Nervous System Neoplasms	1	2.26742021702875	D010524	D006314	DOID:1192	peripheral nervous system neoplasm
Hearing Loss, Conductive	Vascular Neoplasms	1	2.26742021702875	D019043	D006314	DOID:175	vascular cancer
Hearing Loss, Conductive	Osteitis Deformans	10	22.6742021702875	D010001	D006314	DOID:5408	Paget's disease of bone
Hearing Loss, Conductive	Cleft Lip	8	18.13936173623	D002971	D006314	DOID:9296	cleft lip
Hearing Loss, Conductive	Autistic Disorder	3	6.80226065108624	D001321	D006314	DOID:12849	autistic disorder
Hearing Loss, Conductive	Otosclerosis	97	219.939761051789	D010040	D006314	DOID:12185	otosclerosis
Hearing Loss, Conductive	Salivary Gland Neoplasms	1	2.26742021702875	D012468	D006314	DOID:8850	salivary gland cancer
Hearing Loss, Sensorineural	Acquired Immunodeficiency Syndrome	10	12.1485586046429	D000163	D006319	DOID:635	acquired immunodeficiency syndrome
Hearing Loss, Sensorineural	Breast Neoplasms	4	4.85942344185718	D001943	D006319	DOID:1612	breast cancer
Hearing Loss, Sensorineural	Skin Neoplasms	3	3.64456758139288	D012878	D006319	DOID:4159	skin cancer
Hearing Loss, Sensorineural	Osteoporosis	1	1.21485586046429	D010024	D006319	DOID:11476	osteoporosis
Hearing Loss, Sensorineural	Arthritis, Rheumatoid	24	29.1565406511431	D001172	D006319	DOID:7148	rheumatoid arthritis
Hearing Loss, Sensorineural	Alzheimer Disease	2	2.42971172092859	D000544	D006319	DOID:10652	Alzheimer's disease
Hearing Loss, Sensorineural	Myocardial Ischemia	3	3.64456758139288	D017202	D006319	DOID:3393	coronary artery disease
Hearing Loss, Sensorineural	Coronary Artery Disease	3	3.64456758139288	D003324	D006319	DOID:3393	coronary artery disease
Hearing Loss, Sensorineural	Hypertension	13	15.7931261860358	D006973	D006319	DOID:10763	hypertension
Hearing Loss, Sensorineural	Scleroderma, Systemic	8	9.71884688371436	D012595	D006319	DOID:418	systemic scleroderma
Hearing Loss, Sensorineural	Vitiligo	6	7.28913516278577	D014820	D006319	DOID:12306	vitiligo
Hearing Loss, Sensorineural	Diabetes Mellitus, Type 2	26	31.5862523720717	D003924	D006319	DOID:9352	type 2 diabetes mellitus
Hearing Loss, Sensorineural	Metabolic Syndrome X	1	1.21485586046429	D024821	D006319	DOID:14221	metabolic syndrome X
Hearing Loss, Sensorineural	Obesity	18	21.8674054883573	D009765	D006319	DOID:9970	obesity
Hearing Loss, Sensorineural	Leprosy	2	2.42971172092859	D007918	D006319	DOID:1024	leprosy
Hearing Loss, Sensorineural	Hepatitis B	2	2.42971172092859	D006509	D006319	DOID:2043	hepatitis B
Hearing Loss, Sensorineural	Malaria	1	1.21485586046429	D008288	D006319	DOID:12365	malaria
Hearing Loss, Sensorineural	Glioma	1	1.21485586046429	D005910	D006319	DOID:3070	malignant glioma
Hearing Loss, Sensorineural	Melanoma	2	2.42971172092859	D008545	D006319	DOID:1909	melanoma
Hearing Loss, Sensorineural	Retroperitoneal Neoplasms	1	1.21485586046429	D012186	D006319	DOID:5875	retroperitoneal cancer
Hearing Loss, Sensorineural	Rectal Neoplasms	1	1.21485586046429	D012004	D006319	DOID:1993	rectum cancer
Hearing Loss, Sensorineural	Stomach Neoplasms	2	2.42971172092859	D013274	D006319	DOID:10534	stomach cancer
Hearing Loss, Sensorineural	Liver Neoplasms	1	1.21485586046429	D008113	D006319	DOID:3571	liver cancer
Hearing Loss, Sensorineural	Ovarian Neoplasms	4	4.85942344185718	D010051	D006319	DOID:2394	ovarian cancer
Hearing Loss, Sensorineural	Head and Neck Neoplasms	22	26.7268289302145	D006258	D006319	DOID:11934	head and neck cancer
Hearing Loss, Sensorineural	Laryngeal Neoplasms	2	2.42971172092859	D007822	D006319	DOID:2596	larynx cancer
Hearing Loss, Sensorineural	Brain Neoplasms	32	38.8753875348574	D001932	D006319	DOID:1319	brain cancer
Hearing Loss, Sensorineural	Meningeal Neoplasms	20	24.2971172092859	D008577	D006319	DOID:3565	meningioma
Hearing Loss, Sensorineural	Spinal Cord Neoplasms	1	1.21485586046429	D013120	D006319	DOID:5612	spinal cancer
Hearing Loss, Sensorineural	Thymus Neoplasms	1	1.21485586046429	D013953	D006319	DOID:3277	thymus cancer
Hearing Loss, Sensorineural	Prostatic Neoplasms	1	1.21485586046429	D011471	D006319	DOID:10283	prostate cancer
Hearing Loss, Sensorineural	Kidney Neoplasms	1	1.21485586046429	D007680	D006319	DOID:263	kidney cancer
Hearing Loss, Sensorineural	Spondylitis, Ankylosing	10	12.1485586046429	D013167	D006319	DOID:7147	ankylosing spondylitis
Hearing Loss, Sensorineural	Colitis, Ulcerative	14	17.0079820465001	D003093	D006319	DOID:8577	ulcerative colitis
Hearing Loss, Sensorineural	Crohn Disease	5	6.07427930232147	D003424	D006319	DOID:8778	Crohn's disease
Hearing Loss, Sensorineural	Asthma	1	1.21485586046429	D001249	D006319	DOID:2841	asthma
Hearing Loss, Sensorineural	Multiple Sclerosis	34	41.305099255786	D009103	D006319	DOID:2377	multiple sclerosis
Hearing Loss, Sensorineural	Parkinson Disease	1	1.21485586046429	D010300	D006319	DOID:14330	Parkinson's disease
Hearing Loss, Sensorineural	Epilepsy	7	8.50399102325006	D004827	D006319	DOID:1826	epilepsy syndrome
Hearing Loss, Sensorineural	Migraine Disorders	11	13.3634144651072	D008881	D006319	DOID:6364	migraine
Hearing Loss, Sensorineural	Amyotrophic Lateral Sclerosis	2	2.42971172092859	D000690	D006319	DOID:332	amyotrophic lateral sclerosis
Hearing Loss, Sensorineural	Graves Disease	2	2.42971172092859	D006111	D006319	DOID:12361	Graves' disease
Hearing Loss, Sensorineural	Kidney Failure, Chronic	20	24.2971172092859	D007676	D006319	DOID:784	chronic kidney failure
Hearing Loss, Sensorineural	Coronary Disease	2	2.42971172092859	D003327	D006319	DOID:3393	coronary artery disease
Hearing Loss, Sensorineural	Mucocutaneous Lymph Node Syndrome	5	6.07427930232147	D009080	D006319	DOID:13378	Kawasaki disease
Hearing Loss, Sensorineural	Anemia	1	1.21485586046429	D000740	D006319	DOID:2355	anemia
Hearing Loss, Sensorineural	Lupus Erythematosus, Systemic	23	27.9416847906788	D008180	D006319	DOID:9074	systemic lupus erythematosus
Hearing Loss, Sensorineural	Diabetes Mellitus, Type 1	27	32.801108232536	D003922	D006319	DOID:9744	type 1 diabetes mellitus
Hearing Loss, Sensorineural	Hypothyroidism	22	26.7268289302145	D007037	D006319	DOID:1459	hypothyroidism
Hearing Loss, Sensorineural	Panic Disorder	1	1.21485586046429	D016584	D006319	DOID:594	panic disorder
Hearing Loss, Sensorineural	Bipolar Disorder	1	1.21485586046429	D001714	D006319	DOID:3312	bipolar disorder
Hearing Loss, Sensorineural	Depressive Disorder	6	7.28913516278577	D003866	D006319	DOID:1595	endogenous depression
Hearing Loss, Sensorineural	Schizophrenia	1	1.21485586046429	D012559	D006319	DOID:5419	schizophrenia
Hearing Loss, Sensorineural	Polycystic Ovary Syndrome	1	1.21485586046429	D011085	D006319	DOID:11612	polycystic ovary syndrome
Hearing Loss, Sensorineural	Neoplasms, Germ Cell and Embryonal	1	1.21485586046429	D009373	D006319	DOID:2994	germ cell cancer
Hearing Loss, Sensorineural	Bone Neoplasms	4	4.85942344185718	D001859	D006319	DOID:184	bone cancer
Hearing Loss, Sensorineural	Adrenal Gland Neoplasms	1	1.21485586046429	D000310	D006319	DOID:3953	adrenal gland cancer
Hearing Loss, Sensorineural	Testicular Neoplasms	1	1.21485586046429	D013736	D006319	DOID:2998	testicular cancer
Hearing Loss, Sensorineural	Eye Neoplasms	1	1.21485586046429	D005134	D006319	DOID:2174	ocular cancer
Hearing Loss, Sensorineural	Peripheral Nervous System Neoplasms	2	2.42971172092859	D010524	D006319	DOID:1192	peripheral nervous system neoplasm
Hearing Loss, Sensorineural	Vascular Neoplasms	1	1.21485586046429	D019043	D006319	DOID:175	vascular cancer
Hearing Loss, Sensorineural	Osteitis Deformans	17	20.652549627893	D010001	D006319	DOID:5408	Paget's disease of bone
Hearing Loss, Sensorineural	Arthritis, Psoriatic	2	2.42971172092859	D015535	D006319	DOID:9008	psoriatic arthritis
Hearing Loss, Sensorineural	Cholangitis, Sclerosing	1	1.21485586046429	D015209	D006319	DOID:14268	sclerosing cholangitis
Hearing Loss, Sensorineural	Celiac Disease	3	3.64456758139288	D002446	D006319	DOID:10608	celiac disease
Hearing Loss, Sensorineural	Pancreatitis	3	3.64456758139288	D010195	D006319	DOID:4989	pancreatitis
Hearing Loss, Sensorineural	Behcet Syndrome	17	20.652549627893	D001528	D006319	DOID:13241	Behcet's disease
Hearing Loss, Sensorineural	Cleft Lip	4	4.85942344185718	D002971	D006319	DOID:9296	cleft lip
Hearing Loss, Sensorineural	Dental Caries	1	1.21485586046429	D003731	D006319	DOID:216	dental caries
Hearing Loss, Sensorineural	Idiopathic Pulmonary Fibrosis	1	1.21485586046429	D054990	D006319	DOID:0050156	idiopathic pulmonary fibrosis
Hearing Loss, Sensorineural	Intracranial Aneurysm	6	7.28913516278577	D002532	D006319	DOID:10941	intracranial aneurysm
Hearing Loss, Sensorineural	Creutzfeldt-Jakob Syndrome	1	1.21485586046429	D007562	D006319	DOID:11949	Creutzfeldt-Jakob disease
Hearing Loss, Sensorineural	Glaucoma	8	9.71884688371436	D005901	D006319	DOID:1686	glaucoma
Hearing Loss, Sensorineural	Macular Degeneration	6	7.28913516278577	D008268	D006319	DOID:10871	age related macular degeneration
Hearing Loss, Sensorineural	Glomerulonephritis, IGA	1	1.21485586046429	D005922	D006319	DOID:2986	IgA glomerulonephritis
Hearing Loss, Sensorineural	Glomerulosclerosis, Focal Segmental	4	4.85942344185718	D005923	D006319	DOID:1312	focal segmental glomerulosclerosis
Hearing Loss, Sensorineural	Cardiomyopathy, Dilated	10	12.1485586046429	D002311	D006319	DOID:12930	dilated cardiomyopathy
Hearing Loss, Sensorineural	Aortic Aneurysm, Abdominal	1	1.21485586046429	D017544	D006319	DOID:7693	abdominal aortic aneurysm
Hearing Loss, Sensorineural	Aortic Aneurysm, Thoracic	1	1.21485586046429	D017545	D006319	DOID:14004	thoracic aortic aneurysm
Hearing Loss, Sensorineural	Attention Deficit Disorder with Hyperactivity	2	2.42971172092859	D001289	D006319	DOID:1094	attention deficit hyperactivity disorder
Hearing Loss, Sensorineural	Autistic Disorder	3	3.64456758139288	D001321	D006319	DOID:12849	autistic disorder
Hearing Loss, Sensorineural	Otosclerosis	113	137.278712232465	D010040	D006319	DOID:12185	otosclerosis
Hearing Loss, Sensorineural	Refractive Errors	1	1.21485586046429	D012030	D006319	DOID:9835	refractive error
Hearing Loss, Sensorineural	Salivary Gland Neoplasms	1	1.21485586046429	D012468	D006319	DOID:8850	salivary gland cancer
Sleep Disorders	Acquired Immunodeficiency Syndrome	5	7.46499454934658	D000163	D012893	DOID:635	acquired immunodeficiency syndrome
Sleep Disorders	Breast Neoplasms	55	82.1149400428124	D001943	D012893	DOID:1612	breast cancer
Sleep Disorders	Skin Neoplasms	3	4.47899672960795	D012878	D012893	DOID:4159	skin cancer
Sleep Disorders	Osteoporosis	1	1.49299890986932	D010024	D012893	DOID:11476	osteoporosis
Sleep Disorders	Arthritis, Rheumatoid	29	43.2969683862102	D001172	D012893	DOID:7148	rheumatoid arthritis
Sleep Disorders	Alzheimer Disease	103	153.77888771654	D000544	D012893	DOID:10652	Alzheimer's disease
Sleep Disorders	Myocardial Ischemia	7	10.4509923690852	D017202	D012893	DOID:3393	coronary artery disease
Sleep Disorders	Coronary Artery Disease	24	35.8319738368636	D003324	D012893	DOID:3393	coronary artery disease
Sleep Disorders	Atherosclerosis	1	1.49299890986932	D050197	D012893	DOID:1936	atherosclerosis
Sleep Disorders	Hypertension	55	82.1149400428124	D006973	D012893	DOID:10763	hypertension
Sleep Disorders	Scleroderma, Systemic	1	1.49299890986932	D012595	D012893	DOID:418	systemic scleroderma
Sleep Disorders	Diabetes Mellitus, Type 2	27	40.3109705664715	D003924	D012893	DOID:9352	type 2 diabetes mellitus
Sleep Disorders	Metabolic Syndrome X	12	17.9159869184318	D024821	D012893	DOID:14221	metabolic syndrome X
Sleep Disorders	Obesity	91	135.862900798108	D009765	D012893	DOID:9970	obesity
Sleep Disorders	Malaria	1	1.49299890986932	D008288	D012893	DOID:12365	malaria
Sleep Disorders	Glioma	1	1.49299890986932	D005910	D012893	DOID:3070	malignant glioma
Sleep Disorders	Melanoma	1	1.49299890986932	D008545	D012893	DOID:1909	melanoma
Sleep Disorders	Esophageal Neoplasms	1	1.49299890986932	D004938	D012893	DOID:5041	esophageal cancer
Sleep Disorders	Pancreatic Neoplasms	4	5.97199563947727	D010190	D012893	DOID:1793	pancreatic cancer
Sleep Disorders	Ovarian Neoplasms	3	4.47899672960795	D010051	D012893	DOID:2394	ovarian cancer
Sleep Disorders	Head and Neck Neoplasms	4	5.97199563947727	D006258	D012893	DOID:11934	head and neck cancer
Sleep Disorders	Hematologic Neoplasms	1	1.49299890986932	D019337	D012893	DOID:2531	hematologic cancer
Sleep Disorders	Brain Neoplasms	17	25.3809814677784	D001932	D012893	DOID:1319	brain cancer
Sleep Disorders	Meningeal Neoplasms	1	1.49299890986932	D008577	D012893	DOID:3565	meningioma
Sleep Disorders	Spinal Cord Neoplasms	1	1.49299890986932	D013120	D012893	DOID:5612	spinal cancer
Sleep Disorders	Uterine Neoplasms	1	1.49299890986932	D014594	D012893	DOID:363	uterine cancer
Sleep Disorders	Prostatic Neoplasms	14	20.9019847381704	D011471	D012893	DOID:10283	prostate cancer
Sleep Disorders	Kidney Neoplasms	1	1.49299890986932	D007680	D012893	DOID:263	kidney cancer
Sleep Disorders	Spondylitis, Ankylosing	7	10.4509923690852	D013167	D012893	DOID:7147	ankylosing spondylitis
Sleep Disorders	Colitis, Ulcerative	1	1.49299890986932	D003093	D012893	DOID:8577	ulcerative colitis
Sleep Disorders	Crohn Disease	1	1.49299890986932	D003424	D012893	DOID:8778	Crohn's disease
Sleep Disorders	Asthma	80	119.439912789545	D001249	D012893	DOID:2841	asthma
Sleep Disorders	Pulmonary Disease, Chronic Obstructive	24	35.8319738368636	D029424	D012893	DOID:3083	chronic obstructive pulmonary disease
Sleep Disorders	Multiple Sclerosis	43	64.1989531243806	D009103	D012893	DOID:2377	multiple sclerosis
Sleep Disorders	Parkinson Disease	298	444.913675141056	D010300	D012893	DOID:14330	Parkinson's disease
Sleep Disorders	Epilepsy	196	292.627786334386	D004827	D012893	DOID:1826	epilepsy syndrome
Sleep Disorders	Migraine Disorders	31	46.2829662059488	D008881	D012893	DOID:6364	migraine
Sleep Disorders	Amyotrophic Lateral Sclerosis	14	20.9019847381704	D000690	D012893	DOID:332	amyotrophic lateral sclerosis
Sleep Disorders	Restless Legs Syndrome	103	153.77888771654	D012148	D012893	DOID:0050425	restless legs syndrome
Sleep Disorders	Graves Disease	2	2.98599781973863	D006111	D012893	DOID:12361	Graves' disease
Sleep Disorders	Kidney Failure, Chronic	74	110.481919330329	D007676	D012893	DOID:784	chronic kidney failure
Sleep Disorders	Coronary Disease	19	28.366979287517	D003327	D012893	DOID:3393	coronary artery disease
Sleep Disorders	Anemia	2	2.98599781973863	D000740	D012893	DOID:2355	anemia
Sleep Disorders	Lupus Erythematosus, Systemic	8	11.9439912789545	D008180	D012893	DOID:9074	systemic lupus erythematosus
Sleep Disorders	Alopecia Areata	1	1.49299890986932	D000506	D012893	DOID:986	alopecia areata
Sleep Disorders	Diabetes Mellitus, Type 1	8	11.9439912789545	D003922	D012893	DOID:9744	type 1 diabetes mellitus
Sleep Disorders	Hypothyroidism	4	5.97199563947727	D007037	D012893	DOID:1459	hypothyroidism
Sleep Disorders	Panic Disorder	32	47.7759651158181	D016584	D012893	DOID:594	panic disorder
Sleep Disorders	Bipolar Disorder	76	113.467917150068	D001714	D012893	DOID:3312	bipolar disorder
Sleep Disorders	Depressive Disorder	265	395.644711115369	D003866	D012893	DOID:1595	endogenous depression
Sleep Disorders	Schizophrenia	70	104.509923690852	D012559	D012893	DOID:5419	schizophrenia
Sleep Disorders	Polycystic Ovary Syndrome	3	4.47899672960795	D011085	D012893	DOID:11612	polycystic ovary syndrome
Sleep Disorders	Bone Neoplasms	1	1.49299890986932	D001859	D012893	DOID:184	bone cancer
Sleep Disorders	Peripheral Nervous System Neoplasms	1	1.49299890986932	D010524	D012893	DOID:1192	peripheral nervous system neoplasm
Sleep Disorders	Arthritis, Psoriatic	1	1.49299890986932	D015535	D012893	DOID:9008	psoriatic arthritis
Sleep Disorders	Celiac Disease	2	2.98599781973863	D002446	D012893	DOID:10608	celiac disease
Sleep Disorders	Behcet Syndrome	1	1.49299890986932	D001528	D012893	DOID:13241	Behcet's disease
Sleep Disorders	Cleft Lip	1	1.49299890986932	D002971	D012893	DOID:9296	cleft lip
Sleep Disorders	Periodontitis	1	1.49299890986932	D010518	D012893	DOID:824	periodontitis
Sleep Disorders	Dental Caries	2	2.98599781973863	D003731	D012893	DOID:216	dental caries
Sleep Disorders	Idiopathic Pulmonary Fibrosis	2	2.98599781973863	D054990	D012893	DOID:0050156	idiopathic pulmonary fibrosis
Sleep Disorders	Creutzfeldt-Jakob Syndrome	7	10.4509923690852	D007562	D012893	DOID:11949	Creutzfeldt-Jakob disease
Sleep Disorders	Dermatitis, Atopic	34	50.7619629355568	D003876	D012893	DOID:3310	atopic dermatitis
Sleep Disorders	Attention Deficit Disorder with Hyperactivity	101	150.792889896801	D001289	D012893	DOID:1094	attention deficit hyperactivity disorder
Sleep Disorders	Autistic Disorder	56	83.6079389526817	D001321	D012893	DOID:12849	autistic disorder
Sleep Disorders	Liver Cirrhosis, Biliary	2	2.98599781973863	D008105	D012893	DOID:12236	primary biliary cirrhosis
Sleep Disorders	Tourette Syndrome	16	23.8879825579091	D005879	D012893	DOID:11119	Gilles de la Tourette syndrome
Sleep Disorders	Narcolepsy	95	141.834896437585	D009290	D012893	DOID:8986	narcolepsy
Sleep Disorders	Conduct Disorder	2	2.98599781973863	D019955	D012893	DOID:12995	conduct disorder
Sleep Deprivation	Acquired Immunodeficiency Syndrome	1	2.57591228899432	D000163	D012892	DOID:635	acquired immunodeficiency syndrome
Sleep Deprivation	Breast Neoplasms	4	10.3036491559773	D001943	D012892	DOID:1612	breast cancer
Sleep Deprivation	Skin Neoplasms	1	2.57591228899432	D012878	D012892	DOID:4159	skin cancer
Sleep Deprivation	Arthritis, Rheumatoid	2	5.15182457798865	D001172	D012892	DOID:7148	rheumatoid arthritis
Sleep Deprivation	Alzheimer Disease	8	20.6072983119546	D000544	D012892	DOID:10652	Alzheimer's disease
Sleep Deprivation	Coronary Artery Disease	2	5.15182457798865	D003324	D012892	DOID:3393	coronary artery disease
Sleep Deprivation	Hypertension	20	51.5182457798865	D006973	D012892	DOID:10763	hypertension
Sleep Deprivation	Diabetes Mellitus, Type 2	9	23.1832106009489	D003924	D012892	DOID:9352	type 2 diabetes mellitus
Sleep Deprivation	Metabolic Syndrome X	5	12.8795614449716	D024821	D012892	DOID:14221	metabolic syndrome X
Sleep Deprivation	Obesity	53	136.523351316699	D009765	D012892	DOID:9970	obesity
Sleep Deprivation	Brain Neoplasms	1	2.57591228899432	D001932	D012892	DOID:1319	brain cancer
Sleep Deprivation	Meningeal Neoplasms	1	2.57591228899432	D008577	D012892	DOID:3565	meningioma
Sleep Deprivation	Prostatic Neoplasms	1	2.57591228899432	D011471	D012892	DOID:10283	prostate cancer
Sleep Deprivation	Crohn Disease	1	2.57591228899432	D003424	D012892	DOID:8778	Crohn's disease
Sleep Deprivation	Asthma	12	30.9109474679319	D001249	D012892	DOID:2841	asthma
Sleep Deprivation	Multiple Sclerosis	1	2.57591228899432	D009103	D012892	DOID:2377	multiple sclerosis
Sleep Deprivation	Parkinson Disease	17	43.7905089129035	D010300	D012892	DOID:14330	Parkinson's disease
Sleep Deprivation	Epilepsy	141	363.203632748199	D004827	D012892	DOID:1826	epilepsy syndrome
Sleep Deprivation	Migraine Disorders	8	20.6072983119546	D008881	D012892	DOID:6364	migraine
Sleep Deprivation	Restless Legs Syndrome	9	23.1832106009489	D012148	D012892	DOID:0050425	restless legs syndrome
Sleep Deprivation	Graves Disease	1	2.57591228899432	D006111	D012892	DOID:12361	Graves' disease
Sleep Deprivation	Kidney Failure, Chronic	4	10.3036491559773	D007676	D012892	DOID:784	chronic kidney failure
Sleep Deprivation	Coronary Disease	2	5.15182457798865	D003327	D012892	DOID:3393	coronary artery disease
Sleep Deprivation	Anemia	2	5.15182457798865	D000740	D012892	DOID:2355	anemia
Sleep Deprivation	Lupus Erythematosus, Systemic	5	12.8795614449716	D008180	D012892	DOID:9074	systemic lupus erythematosus
Sleep Deprivation	Diabetes Mellitus, Type 1	2	5.15182457798865	D003922	D012892	DOID:9744	type 1 diabetes mellitus
Sleep Deprivation	Hypothyroidism	2	5.15182457798865	D007037	D012892	DOID:1459	hypothyroidism
Sleep Deprivation	Panic Disorder	7	18.0313860229603	D016584	D012892	DOID:594	panic disorder
Sleep Deprivation	Bipolar Disorder	116	298.805825523341	D001714	D012892	DOID:3312	bipolar disorder
Sleep Deprivation	Depressive Disorder	284	731.559090074388	D003866	D012892	DOID:1595	endogenous depression
Sleep Deprivation	Schizophrenia	20	51.5182457798865	D012559	D012892	DOID:5419	schizophrenia
Sleep Deprivation	Creutzfeldt-Jakob Syndrome	1	2.57591228899432	D007562	D012892	DOID:11949	Creutzfeldt-Jakob disease
Sleep Deprivation	Diabetes, Gestational	1	2.57591228899432	D016640	D012892	DOID:11714	gestational diabetes
Sleep Deprivation	Dermatitis, Atopic	2	5.15182457798865	D003876	D012892	DOID:3310	atopic dermatitis
Sleep Deprivation	Attention Deficit Disorder with Hyperactivity	11	28.3350351789375	D001289	D012892	DOID:1094	attention deficit hyperactivity disorder
Sleep Deprivation	Autistic Disorder	2	5.15182457798865	D001321	D012892	DOID:12849	autistic disorder
Sleep Deprivation	Narcolepsy	25	64.3978072248581	D009290	D012892	DOID:8986	narcolepsy
Oral Manifestations	Skin Neoplasms	3	5.59732884854372	D012878	D009912	DOID:4159	skin cancer
Oral Manifestations	Osteoporosis	1	1.86577628284791	D010024	D009912	DOID:11476	osteoporosis
Oral Manifestations	Arthritis, Rheumatoid	5	9.32888141423954	D001172	D009912	DOID:7148	rheumatoid arthritis
Oral Manifestations	Scleroderma, Systemic	9	16.7919865456312	D012595	D009912	DOID:418	systemic scleroderma
Oral Manifestations	Leprosy	3	5.59732884854372	D007918	D009912	DOID:1024	leprosy
Oral Manifestations	Leiomyoma	1	1.86577628284791	D007889	D009912	DOID:13223	uterine fibroid
